id,nome,descricao,preco,preco_anterior,destaque,marca,peso,unidade,categoria,imagem,favorito,codigo,aliases,imagem_fonte,venda,ativo
"269","Drageado de Uva c/ Chocolate 70%","Uva passa drageada com cobertura de chocolate 70%, vendida a granel.","20","","false","",,"100 g","Chocolate","https://www.cerealistaexpress.com.br/media/tmp/webp/catalog/product/cache/1/image/420x545/9df78eab33525d08d6e5fb8d27136e95/d/r/dragee-de-uva-passa-70_-cacau-cerealista-express_1_jpg.webp","false","773","[""Drageado de Uva c/ Chocolate 70%"",""Drageado de Uva Passa c/ Chocolate 70%"",""Drageado de Uva Passa com Chocolate 70%""]",,"{}","true"
"270","Drageado de Amendoim c/ Chocolate 70%","Amendoim drageado com chocolate 70% cacau, vendido a granel.","20","","false","",,"100 g","Chocolate","https://lojadivinaterra.vtexassets.com/arquivos/ids/156474-1200-auto?v=638945045585530000&width=1200&height=auto&aspect=true","false","773","[""Drageado de Amendoim c/ Chocolate 70%"",""Drageado de Amendoim com Chocolate 70% Cacau""]",,"{}","true"
"271","Drageado de Cranberry c/ Chocolate 70%","Cranberry drageado com cobertura de chocolate 70%, vendido a granel.","20","","false","",,"100 g","Chocolate","assets/img/produtos/bloco6/drageado-cranberry-chocolate-70.jpg","false","773","[""Drageado de Cranberry c/ Chocolate 70%"",""Drageado de Cranberry com Chocolate 70%""]",,"{}","true"
"272","Drageado de Cranberry Zero Açúcar","Cranberry drageado com chocolate 70% sem açúcar, vendido a granel.","20","","false","",,"100 g","Chocolate","https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSOMEI_8bw9BbJOTatJMeCXkmDFQBRuL11UOA2q8hHS3_QaptZcft4-mBf81nGILiGarSfKq2x6kug7FeeevETyDUudF4xDkuvE-N94I3yaCOCO5ku6QpxZKQ","false","773","[""Drageado de Cranberry Zero Açúcar"",""Drageado Cranberry Chocolate 70% Zero Açúcar""]",,"{}","true"
"273","Only4 Chocolate + Cranberry 70%","Chocolate Only4 com 70% de cacau e cranberry, embalagem de 70 g.","28.9","","false","Only4",,"70 g","Chocolate","https://images.tcdn.com.br/img/img_prod/588991/barra_de_chocolate_70_cacau_sabor_cranberry_zero_l_1_20251121090935_d5277c3d1ad0.jpg","false","","[""Only4 Chocolate + Cranberry 70%"",""Only4 70% Cacau com Cranberry 70g"",""Chocolate Only4 Cranberry 70%""]",,"{}","true"
"274","Bala de Alcaçuz","Bala de alcaçuz vendida a granel.","11","","false","",,"100 g","Snacks","https://http2.mlstatic.com/D_NQ_NP_969023-MLB112422375386_062026-O-bala-de-alcacuz-favette-clementine-di-calabria-amarelli-60g.webp","false","265","[""Bala de Alcaçuz"",""Alcaçuz""]",,"{}","true"
"275","Damasco c/ Chocolate 70%","Damasco drageado com cobertura de chocolate 70%, vendido a granel.","21.9","","false","",,"100 g","Chocolate","https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS6VpybWzFh9XkrLa1SP4399OxHlHNYdU2BKZVPut-dN745GJL9nWAkZrNGdxg9FgEw8mKt1JylT_VP6q3nGzGW-ah72CkdvNVmMZT6-tarmhT8v_bnH20-","false","776","[""Damasco c/ Chocolate 70%"",""Damasco com Chocolate 70%"",""Drageado de Damasco com Chocolate 70%""]",,"{}","true"
"276","Drageado de Limão Siciliano","Limão siciliano drageado, vendido a granel.","23","","false","",,"100 g","Chocolate","https://www.atacadaodascastanhas.com.br/icontrole/files/1685037541599_amendoa-de-limao-siciliano.webp","false","777","[""Drageado de Limão Siciliano"",""Drageado Limão Siciliano""]",,"{}","true"
"277","Castanha do Pará c/ Chocolate ao Leite","Castanha do Pará envolvida em cobertura de chocolate ao leite, vendida a granel.","24.9","","false","","100 g","100 g","Chocolate","https://acdn-us.mitiendanube.com/stores/002/370/060/products/para-ao-leite-2-4e3d9067ae2a781e8517326512193319-1024-1024.webp","false","466","[""Castanha do Pará c/ Chocolate ao Leite"",""Castanha do Pará com Chocolate ao Leite"",""Castanha do Pará ao Leite"",""Drageado de Castanha do Pará ao Leite""]",,"{}","true"
"278","Drageado de Amendoim c/ Chocolate ao Leite","Amendoim coberto com chocolate ao leite, vendido a granel.","23","","false","","100 g","100 g","Chocolate","https://cdn.awsli.com.br/2417/2417061/arquivos/draga-amendoim-leite.png","false","777","[""Drageado de Amendoim c/ Chocolate ao Leite"",""Drageado de Amendoim com Chocolate ao Leite"",""Amendoim com Chocolate ao Leite"",""Amendoim Drageado""]",,"{}","true"
"279","Drageado de Uva Passa c/ Chocolate ao Leite","Uvas passas cobertas com chocolate ao leite, vendidas a granel.","23","","false","","100 g","100 g","Chocolate","assets/img/produtos/bloco6/drageado-uva-passa-chocolate-ao-leite.jpg","false","777","[""Drageado de Uva Passa c/ Chocolate ao Leite"",""Drageado de Uva Passa com Chocolate ao Leite"",""Drageado de Uva"",""Uva Passa com Chocolate ao Leite""]",,"{}","true"
"280","Drageado de Castanha do Pará","Castanha do Pará envolvida em cobertura de chocolate, vendida a granel.","23","","false","","100 g","100 g","Chocolate","assets/img/produtos/bloco6/drageado-castanha-do-para.jpg","false","777","[""Drageado de Castanha do Pará"",""Drageado de Castanha"",""Castanha do Pará Drageada"",""Castanha do Pará com Chocolate""]",,"{}","true"
"281","Cebola, Alho e Salsa","Mistura de cebola, alho e salsa desidratados para uso culinário.","7.9","","false","","100 g","100 g","Temperos","https://images.tcdn.com.br/img/img_prod/758670/cebola_salsa_alho_100g.jpg","false","309","[""Cebola, Alho e Salsa"",""Cebola Alho e Salsa"",""Cebola/Salsa/Alho"",""Tempero Cebola Alho e Salsa""]",,"{}","true"
"282","Cebola Granulada","Cebola desidratada granulada para uso culinário.","7.9","","false","","100 g","100 g","Temperos","https://cdnhuawei.lojavirtuolpro.com/sscondimentos/produto/multifotos/hd/20250214111420_6115993885_DZ.webp","false","387","[""Cebola Granulada"",""Cebola Granulada Desidratada"",""Cebola em Flocos""]",,"{}","true"
"283","Tempero Edu Guedes","Blend de temperos e vegetais desidratados inspirado no Tempero Edu Guedes.","7.9","","false","","100 g","100 g","Temperos","assets/img/produtos/sem-foto/283-tempero-edu-guedes.jpg","false","147","[""Tempero Edu Guedes"",""Edu Guedes"",""Tempero Edú Guedes""]",,"{}","true"
"284","Chimichurri s/ Pimenta","Mistura de ervas e especiarias para preparo de carnes e outros pratos, sem pimenta.","8.7","","false","","100 g","100 g","Temperos","https://cdn.iset.io/assets/39790/produtos/1039/chimichurri-sem-pimenta-ziplock-relva-verde-100g.jpg","false","1123","[""Chimichurri s/ Pimenta"",""Chimichurri sem Pimenta"",""Chimichurri S/Pimenta""]",,"{}","true"
"285","Orégano","Orégano desidratado para uso culinário.","7.9","","false","","100 g","100 g","Temperos","https://www.bernardoalimentos.com.br/produtos/c560e2eb4580913c542025272286f1e1.png","false","28","[""Orégano"",""Oregano""]",,"{}","true"
"286","Tempero Gaúcho","Mistura de temperos e especiarias para preparo de carnes, arroz, massas e outras receitas.","7","","false","","100 g","100 g","Temperos","https://images.tcdn.com.br/img/img_prod/764158/tempero_gaucho_150g_793_1_962087a94bbd1f11e179547d9e0e8daf.png","false","310","[""Tempero Gaúcho"",""Tempero Gaucho""]",,"{}","true"
"317","Castanha do Pará","Castanha do Pará inteira, vendida a granel, com sabor característico e textura crocante. Ideal para consumo direto e preparo de receitas.","24.9","","false","Cantinho Bom","100","g","Oleaginosas","https://cdn.awsli.com.br/2500x2500/2618/2618089/produto/271334773/castanha-do-para-media-inteira-100g-mania-de-castanha-1-5e6b9f9c.jpg","false","466","[""Castanha do Pará"",""Castanha-do-Pará"",""Castanha do Brasil"",""Castanha do Pará 100g""]",,"{}","true"
"318","Drageado de Morango","Drageado de morango coberto com chocolate, vendido a granel. Combinação de sabor frutado e cobertura crocante de chocolate.","23","","false","Cantinho Bom","100","g","Chocolate","https://cdn.akakce.com/z/patiswiss/patiswiss-100-gr-bitter-kapli-cilekli-draje.jpg","false","777","[""Drageado de Morango"",""Morango com Chocolate"",""Drageado de Morango com Chocolate""]",,"{}","true"
"319","Drageado de Licor de Morango","Drageado de licor de morango coberto com chocolate, vendido a granel. Possui recheio de licor de morango envolvido por cobertura de chocolate.","23","","false","Cantinho Bom","100","g","Chocolate","https://cdn.awsli.com.br/2500x2500/2600/2600061/produto/217497456/choconuts-pp-licor-de-morango.jpg","false","777","[""Drageado Licor de Morango"",""Drageado de Licor de Morango"",""Licor de Morango com Chocolate"",""Drageado de Morango com Licor""]",,"{}","true"
"320","Drageado de Licor de Conhaque","Drageado de licor de conhaque coberto com chocolate, vendido a granel. Doce com recheio de licor envolvido por cobertura de chocolate.","23","","false","Cantinho Bom","100","g","Chocolate","https://www.emporioaurea.com.br/cdn/shop/files/chocolate-ao-leite-com-licor-de-conhaque-100g.jpg","false","777","[""Drageado Licor de Conhaque"",""Drageado de Conhaque"",""Licor de Conhaque com Chocolate"",""Drageado de Licor""]",,"{}","true"
"321","Cebola, Alho e Salsa","Mistura de cebola, alho e salsa desidratados, indicada para realçar o sabor de carnes, arroz, feijão, molhos, legumes e diversas preparações culinárias.","7.9","","false","Cantinho Bom","100","g","Temperos","https://cdn.awsli.com.br/2500x2500/1445/1445920844/produto/222982148/tempero-cebola-alho-e-salsa-1kg.jpg","false","309","[""Cebola Alho e Salsa"",""Cebola, Alho e Salsa"",""Tempero Cebola Alho e Salsa"",""Cebola Salsa e Alho""]",,"{}","true"
"322","Cebola Granulada","Cebola desidratada granulada, prática para utilização em arroz, feijão, carnes, molhos, sopas, legumes e outras preparações culinárias.","7.9","","false","Cantinho Bom","100","g","Temperos","https://cdn.awsli.com.br/2500x2500/2600/2600061/produto/217497456/cebola-granulada.jpg","false","387","[""Cebola Granulada"",""Cebola Desidratada"",""Cebola em Flocos""]",,"{}","true"
"323","Tempero Edu Guedes","Mix de condimentos, legumes e ervas desidratados para realçar o sabor de preparações salgadas. Pode ser utilizado em carnes, arroz, feijão, legumes, molhos e outros pratos.","7.9","","false","Cantinho Bom","100","g","Temperos","https://static.wixstatic.com/media/068dc8_337467b9bd8f47319543c793407d39f4~mv2.png/v1/fill/w_544%2Ch_544%2Cal_c%2Clg_1%2Cq_85%2Cenc_avif%2Cquality_auto/068dc8_337467b9bd8f47319543c793407d39f4~mv2.png","false","147","[""Tempero Edu Guedes"",""Tempero do Edu"",""Edu Guedes""]",,"{}","true"
"324","Chimichurri sem Pimenta","Mistura de ervas e especiarias desidratadas sem pimenta, indicada para carnes, churrascos, marinadas, molhos, saladas e diversos preparos.","8.7","","false","Cantinho Bom","100","g","Temperos","https://cdnhuawei.lojavirtuolpro.com/sscondimentos/produtograde/20250214101805_1135998865_GZ.webp","false","1123","[""Chimichurri sem Pimenta"",""Chimichurri S/ Pimenta"",""Chimichurri sem pimenta 100g""]",,"{}","true"
"325","Orégano","Orégano desidratado, erva aromática de sabor marcante, indicado para pizzas, massas, molhos, carnes, saladas e diversas preparações culinárias.","7.9","","false","Cantinho Bom","100","g","Temperos","https://www.mika.com.br/wp-content/uploads/2024/01/oregano-100g.jpg","false","28","[""Orégano"",""Oregano"",""Orégano 100g""]",,"{}","true"
"326","Tempero Gaúcho","Blend de temperos e ervas para realçar o sabor de carnes, churrascos, feijão, sopas, farofas, saladas e legumes.","7","","false","Cantinho Bom","100","g","Temperos","https://cdn.awsli.com.br/2500x2500/2600/2600061/produto/217497456d2c462ef8c.jpg","false","310","[""Tempero Gaúcho"",""Tempero Gaucho"",""Tempero Gaúcho 100g""]",,"{}","true"
"327","Páprica Defumada","Páprica em pó com sabor defumado e aroma marcante, indicada para carnes, legumes, molhos, sopas e diversas preparações culinárias.","7.9","","false","Cantinho Bom","100","g","Temperos","https://www.focoalternativo.com.br/uploads/media/Default/0001/09/66c46790058947c3a40f1748545b59ff872234d8.jpeg","false","266","[""Páprica Defumada"",""Paprica Defumada"",""Páprica Defumada em Pó""]",,"{}","true"
"328","Páprica Doce","Páprica doce em pó, utilizada para adicionar cor, aroma e sabor suave a carnes, molhos, arroz, legumes e diversas preparações.","7.9","","false","Cantinho Bom","100","g","Temperos","https://acdn-us.mitiendanube.com/stores/003/774/956/products/payprica-doce-foco-100g-armazem-do-mercado-1c7e313381d43f58e017050103324688-480-0.webp","false","258","[""Páprica Doce"",""Paprica Doce"",""Páprica em Pó Doce""]",,"{}","true"
"329","Tempero Baiano com Pimenta","Mistura de especiarias de perfil marcante, tradicionalmente utilizada para carnes, aves, peixes, feijão, molhos e preparações inspiradas na culinária baiana.","7.9","","false","Cantinho Bom","100","g","Temperos","https://confeiteiro.agilecdn.com.br/58180_1.png?v=340-1057493266","false","253","[""Tempero Baiano"",""Tempero Baiano com Pimenta"",""Tempero Baiano C/ Pimenta"",""Tempero Baiano Picante""]",,"{}","true"
"330","Mix Mexicano Bela","Mix de temperos de perfil mexicano, indicado para realçar o sabor de carnes, preparações salgadas, molhos e pratos de inspiração mexicana.","23","","false","Cantinho Bom","100","g","Temperos","https://cdn.awsli.com.br/2500x2500/2600/2600061/produto/217497456/mix-mexicano.jpg","false","616","[""Mix Mexicano"",""Mix Mexicano Bela"",""Tempero Mexicano"",""Mix de Temperos Mexicano""]",,"{}","true"
"331","Sal Rosa Fino","Sal rosa do Himalaia em granulometria fina, indicado para temperar e finalizar diferentes preparações culinárias.","7.2","","false","Cantinho Bom","100","g","Temperos","https://cdn.awsli.com.br/2500x2500/2600/2600061/produto/217497456/sal-rosa-fino.jpg","false","121","[""Sal Rosa Fino"",""Sal Rosa do Himalaia Fino"",""Sal Rosa Fino do Himalaia""]",,"{}","true"
"332","Sal Rosa Grosso","Sal rosa do Himalaia em grãos grossos, indicado para temperar carnes, churrascos e outras preparações culinárias.","7.2","","false","Cantinho Bom","100","g","Temperos","https://a-static.mlcdn.com.br/800x800/sal-rosa-premium-100-natural-do-himalaia-grosso-pouch-100g-natural-do-povo/olistsp/ospoaia20po3ku1m/35e11ecee4d1b663f36f8bced0f0dab6.jpeg","false","142","[""Sal Rosa Grosso"",""Sal Rosa do Himalaia Grosso"",""Sal Rosa Grosso do Himalaia""]",,"{}","true"
"333","Mix Mexicano em Pó","Mistura de temperos em pó de inspiração mexicana, indicada para carnes, molhos e preparações culinárias que pedem sabor mais intenso.","6.6","","false","Cantinho Bom","100","g","Temperos","https://cdn.awsli.com.br/2500x2500/2600/2600061/produto/217497456/mix-mexicano-em-po.jpg","false","227","[""Mix Mexicano em Pó"",""Mix Mexicano Pó"",""Tempero Mexicano em Pó"",""Tempero Mexicano""]",,"{}","true"
"334","Tempero Baiano sem Pimenta","Mistura de especiarias inspirada na culinária baiana, sem pimenta, indicada para carnes, aves, feijão, molhos e preparações diversas.","7.9","","false","Cantinho Bom","100","g","Temperos","https://m.media-amazon.com/images/I/61VWLYz682L._AC_UL960_FMwebp_QL65_.jpg","false","153","[""Tempero Baiano sem Pimenta"",""Tempero Baiano S/ Pimenta"",""Tempero Baiano sem pimenta 100g""]",,"{}","true"
"335","Louro em Pó","Folhas de louro moídas em pó, com aroma característico, indicada para temperar feijão, feijoada, carnes, caldos, sopas, molhos e ensopados.","14.9","","false","Cantinho Bom","100","g","Temperos","https://www.mika.com.br/wp-content/uploads/2024/01/louro-em-po-10g.jpg","false","121","[""Louro em Pó"",""Louro em pó 100g"",""Folha de Louro em Pó"",""Louro Moído""]",,"{}","true"
"336","Páprica Picante","Páprica picante em pó, indicada para acrescentar cor, aroma e picância a carnes, molhos, refogados, assados e outras preparações.","7.9","","false","Cantinho Bom","100","g","Temperos","https://www.focoalternativo.com.br/uploads/media/Default/0001/14/04a359c422a02d3a3e3ccaa36ddaf92293adcbfa.jpeg","false","330","[""Páprica Picante"",""Paprica Picante"",""Páprica Picante em Pó""]",,"{}","true"
"347","Colorau","Colorau em pó, vendido a granel, utilizado para dar cor e sabor às preparações. Ideal para arroz, feijão, carnes, aves, peixes, molhos e ensopados.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://malvibrasil.bwimg.com.br/malvibrasil/produtos/colorifico--colorau--kg-1662997758.1446.jpg","false","112","[]",,"{}","true"
"348","Tempero Pega Marido","Mistura de temperos e especiarias desidratadas, vendida a granel. Ideal para carnes, frango, arroz, feijão, caldos, saladas e diversos preparos.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://www.focoalternativo.com.br/uploads/media/Default/0001/09/ff3f1a79f7ca16ba89bcd2eb6bba749b44d464a0.jpeg","false","332","[]",,"{}","true"
"349","Chimichurri c/ Pimenta","Mistura de ervas e especiarias desidratadas com pimenta, vendida a granel. Ideal para carnes, churrascos, grelhados, marinadas, molhos e saladas.","8.7","","false","Cantinho Bom","100g",,"Temperos","https://cdn.awsli.com.br/2500x2500/641/641976/produto/91849767/563151d8ab.jpg","false","1122","[]",,"{}","true"
"350","Cebola, Salsa e Tomate","Mistura de cebola, salsa e tomate desidratados, vendida a granel. Ideal para carnes, aves, peixes, arroz, feijão, sopas, molhos, saladas, massas e refogados.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://images.tcdn.com.br/img/img_prod/1113620/mix_de_cebola_salsa_e_tomate_3775_1_4d0d13f02d657d0c8637dfa8d4b52d4e.jpg","false","815","[]",,"{}","true"
"351","Tempero Ana Maria","Mistura de temperos desidratados para uso culinário, vendida a granel. Versátil para carnes, frango, arroz, feijão, caldos, saladas e outros preparos.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://filadelfiaalimentos.com.br/cdn/shop/files/TemperoAnaMaria100g_ccca6445-eba5-4894-b194-288ac09678be.png?v=1723560845","false","145","[]",,"{}","true"
"352","Vinagrete","Mistura de vegetais e temperos desidratados, vendida a granel. Ideal para saladas, carnes, churrascos, molhos, marinadas, sanduíches e acompanhamentos.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://images.tcdn.com.br/img/img_prod/1280894/tempero_de_vinagrete_411_1_f8f2a38e2782e5c32c135755f691d838.jpg","false","149","[]",,"{}","true"
"353","Açafrão Premium","Açafrão em pó, vendido a granel, com cor intensa e aroma característico. Ideal para arroz, carnes, molhos, sopas, legumes e diversas preparações culinárias.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://condimentosnordeste.com.br/_next/image?q=100&url=%2Fproducts%2Facafrao-100g.jpeg&w=640","false","201","[]",,"{}","true"
"354","Cebola em Pó","Cebola desidratada e moída em pó, vendida a granel. Prática e versátil para sopas, molhos, carnes, arroz, feijão, legumes, marinadas e temperos.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://cdn.awsli.com.br/800x800/1587/1587813/produto/93792162/rdcep-cebola-em-po-100g-nh4d5y37am.png","false","64","[]",,"{}","true"
"355","Farinha de Cebola","Cebola desidratada finamente moída, apresentada como farinha de cebola e vendida a granel. Ideal para temperar carnes, molhos, sopas, arroz, feijão e outras preparações.","7.9","","false","Cantinho Bom","100g",,"Farinhas","https://acdn-us.mitiendanube.com/stores/002/032/932/products/cebola-moida-8-cbaf90bdbedf818d3b17618391884460-1024-1024.webp","false","133","[]",,"{}","true"
"356","Cúrcuma Pura","Cúrcuma pura em pó, vendida a granel. Especiaria de cor amarela intensa, indicada para arroz, sopas, molhos, risotos, legumes, carnes e diversas preparações culinárias.","7","","false","Cantinho Bom","100g",,"Temperos","https://down-br.img.susercontent.com/file/fe987080c5d92cfbe660a545b4ee87ad","false","114","[]",,"{}","true"
"357","Curry","Curry em pó vendido a granel, preparado a partir de uma combinação aromática de especiarias. Ideal para carnes, aves, peixes, arroz, legumes, sopas, molhos e ensopados.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://upload.wikimedia.org/wikipedia/commons/4/49/Curry_Powder.JPG","false","511","[]",,"{}","true"
"358","Caldo de Carne","Caldo de carne em pó vendido a granel, ideal para intensificar o sabor de carnes, sopas, molhos, risotos, arroz, feijão e diversas preparações culinárias.","3.9","","false","Cantinho Bom","100g",,"Temperos","https://cdn.awsli.com.br/800x800/2491/2491435/produto/179990494/73cddf4fff.jpg","false","070","[]",,"{}","true"
"359","Lemon Pepper","Lemon Pepper, combinação aromática de limão e pimenta, vendido a granel. Ideal para carnes, aves, peixes, saladas, legumes e molhos.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://snapcalorie-webflow-website.s3.us-east-2.amazonaws.com/media/food_pics_v2/medium/lemon_pepper_seasoning.jpg","false","120","[]",,"{}","true"
"360","Fumaça em Pó","Tempero de fumaça em pó vendido a granel, indicado para proporcionar sabor defumado a carnes, hambúrgueres, molhos, legumes, feijão e diversas preparações.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://www.focoalternativo.com.br/media/cache/small/uploads/media/Default/0001/14/b98bea54ce613cec640161c337c3c48cc8eeb926.jpeg","false","626","[]",,"{}","true"
"361","Limão com Ervas Finas","Tempero de limão com ervas finas vendido a granel, combinando ervas aromáticas com toque cítrico. Ideal para carnes, aves, peixes, saladas, legumes, arroz e marinadas.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://produtosoishii.com/webapp/uploads/produtos/limaoeerva.webp","false","749","[]",,"{}","true"
"363","Zattar","Zattar vendido a granel, tradicional mistura de especiarias da culinária do Oriente Médio. Ideal para pães, saladas, pastas, legumes, carnes, aves e diversas preparações.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://thumbor.cartpanda.com/xg4rBAJyWXgRPhq9sSOOPiYxrmg%3D/1024x1024/https%3A/assets.mycartpanda.com/static/products_images/c5/87/5a/1696904507440.jpeg?v=13252247658","false","150","[]",,"{}","true"
"364","Pimenta Calabresa","Pimenta calabresa desidratada em flocos, vendida a granel. Ideal para pizzas, massas, carnes, molhos, aves, legumes e preparações que pedem um toque picante.","3.9","","false","Cantinho Bom","100g",,"Temperos","https://down-br.img.susercontent.com/file/sg-11134201-7rd55-luf19cgkqxtyc8","false","712","[]",,"{}","true"
"365","Pimenta Chili","Pimenta chili em pó vendida a granel, de sabor marcante e picante. Ideal para carnes, aves, molhos, sopas, legumes, marinadas, pratos mexicanos e diversas preparações.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://images.heb.com/is/image/HEBGrocery/000150111-1","false","1121","[]",,"{}","true"
"366","Pimenta Rosa Grãos","Pimenta rosa em grãos vendida a granel, com sabor delicado, levemente adocicado e aroma marcante. Ideal para carnes, peixes, saladas, molhos, marinadas e finalização de pratos.","12.9","","false","Cantinho Bom","100g",,"Temperos","https://a-static.mlcdn.com.br/%7Bw%7Dx%7Bh%7D/pimenta-rosa-em-graos-100g-tempero-granel/djmcosmeticosprodutosnaturais/pimrosagraos100g/7a9abdbf0b2cb9635b1dd570f0c17b09.jpeg","false","136","[]",,"{}","true"
"367","Coentro em Grão","Sementes de coentro inteiras, vendidas a granel. Possuem aroma marcante e são utilizadas em carnes, peixes, frutos do mar, molhos, marinadas, caldos, legumes e diversas preparações culinárias.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://cdn.iset.io/assets/39790/produtos/1793/coentro-ziplock-relva-verde-100g.jpg","false",,"[]",,"{}","true"
"368","Pimenta Jamaica em Grão","Pimenta Jamaica em grãos, vendida a granel. Especiaria aromática utilizada em carnes, molhos, marinadas, ensopados, caldos e diversas preparações culinárias.","20","","false","Cantinho Bom","100g",,"Temperos","https://santaluzia.vtexassets.com/arquivos/ids/969201/433004.jpg?v=637385308112570000","false","909","[]",,"{}","true"
"369","Pimenta Jamaica","Pimenta Jamaica moída, vendida a granel. Especiaria aromática indicada para carnes, molhos, marinadas, caldos, ensopados e diversas preparações culinárias.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://santaluzia.vtexassets.com/arquivos/ids/965807/432989.jpg?v=637385057929470000","false","981","[]",,"{}","true"
"370","Pimenta Branca em Grão","Pimenta-do-reino branca em grãos, vendida a granel. Possui sabor marcante e é indicada para carnes, peixes, aves, molhos, purês e outras preparações.","19.9","","false","Cantinho Bom","100g",,"Temperos","https://cdn.iset.io/assets/39790/produtos/1373/pimenta-branca-100g-ziplock.jpg","false","132","[]",,"{}","true"
"372","Pimenta do Reino em Pó","Pimenta-do-reino preta moída, vendida a granel. Tempero versátil para carnes, aves, peixes, ovos, arroz, feijão, molhos, sopas e diversas receitas.","11.9","","false","Cantinho Bom","100g",,"Temperos","https://hortifrutibr.vtexassets.com/arquivos/ids/163662/Pimenta-do-Reino-Preta-em-Po-Natural-Da-Terra-100g.png?v=638671093810400000","false","134","[]",,"{}","true"
"373","Pimenta Malagueta","Pimenta Malagueta moída, vendida a granel. Possui sabor picante e é indicada para molhos, carnes, feijão, caldos, marinadas e preparações que pedem maior intensidade.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://www.lojaalecrim.com.br/image/cache/catalog/Produtos/Pimenta/pimenta-malagueta-em-po-90g-800x800.jpg","false","12902","[]",,"{}","true"
"374","Pimenta Caiena","Pimenta Caiena em pó, vendida a granel. Tem sabor picante e é indicada para carnes, aves, molhos, sopas, legumes, marinadas e diversas preparações.","7.9","","false","Cantinho Bom","100g",,"Temperos","https://cdn.awsli.com.br/600x450/1587/1587813/produto/69678347/rdpc-pimenta-caiena---100g-j7ms0e939h.png","false","931","[]",,"{}","true"
"375","Pimenta Preta em Grão","Pimenta-do-reino preta em grãos, vendida a granel. Especiaria de sabor marcante e versátil, indicada para carnes, aves, peixes, molhos, caldos, marinadas e finalização de pratos.","12.99","","false","Cantinho Bom","100g",,"Temperos","https://cdn.iset.io/assets/39790/produtos/1796/pimenta-do-reino-em-graos-100g.jpg","false","159","[]",,"{}","true"
"376","Funghi Seco","Cogumelo desidratado de sabor intenso, aroma marcante e notas terrosas e umami. Ideal para risotos, massas, molhos, sopas, caldos e diversas preparações culinárias.","12.9","","false","Cantinho Bom","100","g","Temperos","http://www.magnavita.com.br/cdn/shop/files/fotoproduto-imagem_00b8c7db-ab96-40ea-82b7-0c7d06bc74b8.jpg?v=1733627118","false","230","[]",,"{}","true"
"377","Sal Negro Fino","Sal negro fino do Himalaia, também conhecido como Kala Namak, com coloração característica e aroma e sabor levemente sulfurosos. Pode ser utilizado para temperar saladas, legumes, arroz, preparações vegetarianas, molhos e finalizações.","21.49","","false","Cantinho Bom","100","g","Temperos","assets/img/produtos/sem-foto/377-sal-negro-fino.jpg","false","140","[]",,"{}","true"
"378","Mostarda em Grão","Sementes inteiras de mostarda, aromáticas e de sabor levemente picante. Podem ser utilizadas em molhos, marinadas, conservas, picles, carnes, legumes, feijões e diversas preparações culinárias.","7.9","","false","Cantinho Bom","100","g","Temperos","http://acdn-us.mitiendanube.com/stores/955/071/products/mostarda-em-grao1-489f1d0be88714dd7215668238828857-640-0.webp","false","748","[]",,"{}","true"
"379","Tempero Ana Maria Light","Blend de temperos desidratados com alho, cebola, cebolinha, coentro, orégano, pimentões, salsa e tomate em flocos. Uma opção leve e prática para realçar o sabor de carnes, frango, arroz, feijão, legumes, sopas e refogados.","7.9","","false","Cantinho Bom","100","g","Temperos","http://acdn-us.mitiendanube.com/stores/955/071/products/tempero-ana-maria-light1-92c8e8809d3ec294ed15668276800508-640-0.webp","false","769","[]",,"{}","true"
"380","Cominho em Grão","Sementes inteiras de cominho, de aroma marcante e sabor terroso levemente picante. Muito utilizado em carnes, feijão, arroz, molhos, marinadas, legumes, curries e diversas receitas.","7.9","","false","Cantinho Bom","100","g","Temperos","https://cipria.com.br/wp-content/uploads/2020/12/especiarias-cipria-cominho-em-grao.jpg","false","612","[]",,"{}","true"
"381","Tomilho","Erva aromática desidratada de sabor marcante e levemente terroso. Ideal para carnes, aves, peixes, frutos do mar, sopas, molhos, legumes, marinadas e diversos pratos.","7.9","","false","Cantinho Bom","100","g","Temperos","https://images.tcdn.com.br/img/img_prod/600293/tomilho_desidratado_em_flocos_100g_tlc_tudo_low_ca_2_20251112172131_4dba3dd789ba.jpg","false","143","[]",,"{}","true"
